Entity,Code,Year,Death rate from amphetamine use disorders among both sexes,Death rate from opioid use disorders among both sexes,Total deaths from opioid use disorders among both sexes,Total deaths from cocaine use disorders among both sexes,Total deaths from other drug use disorders among both sexes,Total deaths from amphetamine use disorders among both sexes,Total deaths from drug use disorders among both sexes,Total deaths from mental and substance use disorders among both sexes,Total deaths from substance use disorders among both sexes,Period life expectancy at birth - Sex: total - Age: 0,Prevalence of current tobacco use (% of adults),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Population,Normalized Total deaths from opioid use disorders among both sexes,Normalized Total deaths from cocaine use disorders among both sexes,Normalized Total deaths from other drug use disorders among both sexes,Normalized Total deaths from amphetamine use disorders among both sexes,Normalized Total deaths from drug use disorders among both sexes,Normalized Total deaths from mental and substance use disorders among both sexes,Normalized Total deaths from substance use disorders among both sexes
France,FRA,1963,,,,,,,,,,70.3204,,,48877567.0,,,,,,,
France,FRA,1964,,,,,,,,,,71.2802,,,49401492.0,,,,,,,
France,FRA,1965,,,,,,,,,,71.1067,,,49877725.0,,,,,,,
France,FRA,1966,,,,,,,,,,71.5138,,,50311637.0,,,,,,,
France,FRA,1967,,,,,,,,,,71.4983,,,50722791.0,,,,,,,
France,FRA,1968,,,,,,,,,,71.4857,,,51112980.0,,,,,,,
France,FRA,1969,,,,,,,,,,71.2063,,,51536014.0,,,,,,,
France,FRA,1970,,,,,,,,,,72.0915,,,52007169.0,,,,,,,
France,FRA,1971,,,,,,,,,,72.0735,,,52499553.0,,,,,,,
France,FRA,1972,,,,,,,,,,72.3134,,,52962356.0,,,,,,,
France,FRA,1973,,,,,,,,,,72.4756,,,53392161.0,,,,,,,
France,FRA,1974,,,,,,,,,,72.8037,,,53746571.0,,,,,,,
France,FRA,1975,,,,,,,,,,72.9001,,,54002853.0,,,,,,,
France,FRA,1976,,,,,,,,,,73.122,,,54232383.0,,,,,,,
France,FRA,1977,,,,,,,,,,73.7282,,,54486467.0,,,,,,,
France,FRA,1978,,,,,,,,,,73.8445,,,54734030.0,,,,,,,
France,FRA,1979,,,,,,,,,,74.125,,,54979851.0,,,,,,,
France,FRA,1980,,,,,,,,,,74.2335,,,55274184.0,,,,,,,
France,FRA,1981,,,,,,,,,,74.3965,,,55603353.0,,,,,,,
France,FRA,1982,,,,,,,,,,74.7657,,,55806789.0,,,,,,,
France,FRA,1983,,,,,,,,,,74.7344,,,56108330.0,,,,,,,
France,FRA,1984,,,,,,,,,,75.2175,,,56383085.0,,,,,,,
France,FRA,1985,,,,,,,,,,75.309,,,56665619.0,,,,,,,
France,FRA,1986,,,,,,,,,,75.5776,,,56956002.0,,,,,,,
France,FRA,1987,,,,,,,,,,76.1465,,,57266167.0,,,,,,,
France,FRA,1988,,,,,,,,,,76.398,,,57598186.0,,,,,,,
France,FRA,1989,,,,,,,,,,76.5432,,,57943062.0,,,,,,,
France,FRA,1990,,,,,,,,,,76.8351,,,58261012.0,,,,,,,
France,FRA,1991,,,,,,,,,,77.0162,,,58554242.0,,,,,,,
France,FRA,1992,,,,,,,,,,77.2973,,,58846584.0,,,,,,,
France,FRA,1993,,,,,,,,,,77.3488,,,59103094.0,,,,,,,
France,FRA,1994,,,,,,,,,,77.7681,,,59324863.0,,,,,,,
France,FRA,1995,,,,,,,,,,77.8715,,,59541294.0,,,,,,,
France,FRA,1996,,,,,,,,,,78.0613,,,59754504.0,,,,,,,
France,FRA,1997,,,,,,,,,,78.4246,,,59968066.0,,,,,,,
France,FRA,1998,,,,,,,,,,78.5879,,,60190684.0,,,,,,,
France,FRA,1999,,,,,,,,,,78.7457,,,60501986.0,,,,,,,
France,FRA,2000,0.04,1.63,954.98,35.56,117.24,23.6,1131.39,5104.05,4417.41,79.0438,34.2,13.71902,60918661.0,1.567631304305917e-05,5.83729179470967e-07,1.92453343647852e-06,3.874018176466486e-07,1.857214162996787e-05,8.378467149827866e-05,7.251324844451194e-05
France,FRA,2001,0.04,1.5,887.41,29.92,97.67,22.81,1037.81,5157.36,4404.2,79.2208,,,61364377.0,1.4461321753498776e-05,4.875793002836157e-07,1.5916400487533671e-06,3.717140320678233e-07,1.6912255134603582e-05,8.404485227642741e-05,7.177128189535763e-05
France,FRA,2002,0.04,1.31,778.9,24.26,79.21,21.91,904.27,5032.56,4304.94,79.4109,,,61812142.0,1.2601084104155459e-05,3.924795228743246e-07,1.2814634380410242e-06,3.5446110248048027e-07,1.4629326387038973e-05,8.141701350521069e-05,6.96455398682026e-05
France,FRA,2003,0.05,1.48,881.67,26.07,89.92,29.5,1027.16,5312.61,4492.87,79.419,,,62249855.0,1.4163406485043218e-05,4.1879615623201053e-07,1.4445013566698268e-06,4.7389668618505216e-07,1.650060068413011e-05,8.534333132181593e-05,7.217478659187238e-05
France,FRA,2004,0.05,1.31,789.06,24.8,88.32,31.54,933.71,4800.57,4152.65,80.3363,,,62707588.0,1.25831661712136e-05,3.9548642821344046e-07,1.4084419895085104e-06,5.029694333004804e-07,1.4889904551902076e-05,7.655485010841111e-05,6.622244823066706e-05
France,FRA,2005,0.07,1.46,882.38,30.06,104.47,41.41,1058.32,5154.48,4461.6,80.3367,34.1,12.81452,63180854.0,1.3965939744974008e-05,4.757770447357359e-07,1.653507247622832e-06,6.554200739356894e-07,1.6750644111268263e-05,8.158294283264989e-05,7.06163294342302e-05
France,FRA,2006,0.07,1.47,893.61,29.73,106.65,42.68,1072.67,5135.2,4415.19,80.7449,,,63622342.0,1.404553765090886e-05,4.6728867667273237e-07,1.6762979269137877e-06,6.708335257447769e-07,1.6859957780240158e-05,8.071378447527128e-05,6.939684804435522e-05
France,FRA,2007,0.07,1.4,860.97,27.27,99.1,40.24,1027.57,5209.2,4541.86,80.9602,,,64016890.0,1.3449106946619869e-05,4.259813308644016e-07,1.5480289654808284e-06,6.285841127240015e-07,1.6051545146913572e-05,8.137227534795894e-05,7.094783892188451e-05
France,FRA,2008,0.08,1.76,1086.02,33.18,119.78,49.15,1288.13,5660.54,4886.22,81.0392,,,64375116.0,1.6870183193145623e-05,5.15416546977562e-07,1.860656841379517e-06,7.6349376985977e-07,2.0009750351362476e-05,8.7930560000855e-05,7.590230983040092e-05
France,FRA,2009,0.08,2.17,1344.93,35.06,131.21,51.49,1562.69,5769.96,5034.0,81.1635,,,64706436.0,2.0785103973274003e-05,5.418317275270732e-07,2.0277735587229688e-06,7.95747736747547e-07,2.4150456996271592e-05,8.917134610844585e-05,7.779751615434359e-05
France,FRA,2010,0.09,2.4,1498.39,37.73,143.09,57.53,1736.74,6135.2,5380.1104,81.4047,33.8,12.25158,65026211.0,2.3042861900718776e-05,5.802275639280289e-07,2.200497273322599e-06,8.847201630739334e-07,2.6708306901043335e-05,9.434964617575518e-05,8.273756562565209e-05
France,FRA,2011,0.08,2.45,1539.92,32.05,128.95,49.42,1750.35,6379.07,5535.95,81.781,,,65340830.0,2.356749983126936e-05,4.905049415503292e-07,1.973498040964585e-06,7.563417850676216e-07,2.6787997642515406e-05,9.762762425882866e-05,8.472420690095305e-05
France,FRA,2012,0.08,2.52,1592.19,30.24,126.4,47.53,1796.37,6421.28,5513.18,81.739,,,65657659.0,2.4249874641433682e-05,4.6057079190106366e-07,1.9251371724965097e-06,7.239064067148663e-07,2.7359641317702174e-05,9.779940524531951e-05,8.396857402424294e-05
France,FRA,2013,0.08,2.53,1602.69,32.7,131.4,51.15,1817.94,6403.24,5421.29,81.9786,,,65997932.0,2.4283942715053557e-05,4.954700701834112e-07,1.990971474681964e-06,7.750242840942349e-07,2.754540854401317e-05,9.702182789606195e-05,8.214333140014145e-05
France,FRA,2014,0.08,2.43,1544.64,31.68,127.36,49.15,1752.83,5877.21,5012.95,82.4366,,,66312067.0,2.3293497999391272e-05,4.777411025356818e-07,1.9206157455474883e-06,7.411923986625239e-07,2.6433047246136964e-05,8.862957024096383e-05,7.559634658952796e-05
France,FRA,2015,0.09,2.55,1627.8,36.08,143.0,56.37,1863.26,6001.15,5002.1396,82.1487,33.7,11.72756,66548272.0,2.4460439784221596e-05,5.421628378269537e-07,2.148816125533658e-06,8.470543006736523e-07,2.7998623315117784e-05,9.017739784437978e-05,7.516558206049288e-05
France,FRA,2016,0.09,2.16,1381.01,38.2,147.59,60.28,1627.08,5685.03,4786.62,82.4008,,,66724104.0,2.069731801868782e-05,5.725067510835366e-07,2.2119442772884596e-06,9.034216480449104e-07,2.4385190695104724e-05,8.520204332755071e-05,7.173749384480307e-05
France,FRA,2017,0.08,2.14,1371.54,32.81,131.06,51.92,1587.32,5647.17,4689.44,82.4385,,,66918020.0,2.049582459253875e-05,4.903014165691095e-07,1.9585158078496645e-06,7.758747195448999e-07,2.372036709992316e-05,8.438937673290393e-05,7.007738722693827e-05
France,FRA,2018,0.08,1.84,1180.85,28.86,115.92,49.14,1374.77,5434.71,4438.83,82.5682,33.6,,67158348.0,1.758307098322311e-05,4.297306419746954e-07,1.726069855083392e-06,7.317035255244813e-07,2.047057500580568e-05,8.092381903140322e-05,6.609498494513296e-05
France,FRA,2019,0.08,1.65,1064.76,28.71,114.74,50.81,1259.03,5403.11,4404.1,82.7304,33.6,11.30123,67382061.0,1.5801831885195674e-05,4.2607779539423704e-07,1.7028271070545021e-06,7.540582648547957e-07,1.8684943459951456e-05,8.018617892973027e-05,6.536012604304282e-05
France,FRA,2020,0.09,1.82,1170.91,31.4,124.48,56.91,1383.69,5475.97,4486.33,82.1993,33.4,,67601110.0,1.732086943542791e-05,4.6448941444896393e-07,1.8413898825034086e-06,8.418500820474693e-07,2.046845088786264e-05,8.10041432751622e-05,6.636473868550383e-05
France,FRA,2021,0.1,2.06,1331.47,34.55,140.28,64.44,1570.74,6046.77,5057.71,82.3216,,,67842811.0,1.962580825255015e-05,5.092654548173129e-07,2.0677209262452288e-06,9.498427180442155e-07,2.3152637351656906e-05,8.912911936977376e-05,7.455041920359108e-05
France,FRA,2022,,,,,,,,,,82.4753,,,68065015.0,,,,,,,
France,FRA,2023,,,,,,,,,,83.3253,,,68287487.0,,,,,,,
Germany,DEU,1960,,,,,,,,,,69.2509,,,72814900.0,,,,,,,
Germany,DEU,1961,,,,,,,,,,69.837,,,73377632.0,,,,,,,
Germany,DEU,1962,,,,,,,,,,69.9991,,,74025784.0,,,,,,,
Germany,DEU,1963,,,,,,,,,,70.1167,,,74714353.0,,,,,,,
Germany,DEU,1964,,,,,,,,,,70.6493,,,75318337.0,,,,,,,
Germany,DEU,1965,,,,,,,,,,70.6251,,,75963695.0,,,,,,,
Germany,DEU,1966,,,,,,,,,,70.7413,,,76600311.0,,,,,,,
Germany,DEU,1967,,,,,,,,,,70.9581,,,76951336.0,,,,,,,
Germany,DEU,1968,,,,,,,,,,70.6078,,,77294314.0,,,,,,,
Germany,DEU,1969,,,,,,,,,,70.4581,,,77909682.0,,,,,,,
Germany,DEU,1970,,,,,,,,,,70.6782,,,78169289.0,,,,,,,
Germany,DEU,1971,,,,,,,,,,70.9119,,,78312842.0,,,,,,,
Germany,DEU,1972,,,,,,,,,,71.1482,,,78688452.0,,,,,,,
Germany,DEU,1973,,,,,,,,,,71.362,,,78936666.0,,,,,,,
Germany,DEU,1974,,,,,,,,,,71.6776,,,78967433.0,,,,,,,
Germany,DEU,1975,,,,,,,,,,71.5162,,,78673554.0,,,,,,,
Germany,DEU,1976,,,,,,,,,,71.9791,,,78336950.0,,,,,,,
Germany,DEU,1977,,,,,,,,,,72.5901,,,78159814.0,,,,,,,
Germany,DEU,1978,,,,,,,,,,72.5703,,,78091820.0,,,,,,,
Germany,DEU,1979,,,,,,,,,,72.9181,,,78126350.0,,,,,,,
Germany,DEU,1980,,,,,,,,,,73.0883,,,78288576.0,,,,,,,
Germany,DEU,1981,,,,,,,,,,73.331,,,78407907.0,,,,,,,
Germany,DEU,1982,,,,,,,,,,73.6277,,,78333366.0,,,,,,,
Germany,DEU,1983,,,,,,,,,,73.9176,,,78128282.0,,,,,,,
Germany,DEU,1984,,,,,,,,,,74.3796,,,77858685.0,,,,,,,
Germany,DEU,1985,,,,,,,,,,74.4919,,,77684873.0,,,,,,,
Germany,DEU,1986,,,,,,,,,,74.6953,,,77720436.0,,,,,,,
Germany,DEU,1987,,,,,,,,,,75.1073,,,77839920.0,,,,,,,
Germany,DEU,1988,,,,,,,,,,75.2806,,,78144619.0,,,,,,,
Germany,DEU,1989,,,,,,,,,,75.467,,,78751283.0,,,,,,,
Germany,DEU,1990,,,,,,,,,,75.3414,,,79433029.0,,,,,,,
Germany,DEU,1991,,,,,,,,,,75.5597,,,80013896.0,,,,,,,
Germany,DEU,1992,,,,,,,,,,76.0035,,,80624598.0,,,,,,,
Germany,DEU,1993,,,,,,,,,,76.0803,,,81156363.0,,,,,,,
Germany,DEU,1994,,,,,,,,,,76.3799,,,81438348.0,,,,,,,
Germany,DEU,1995,,,,,,,,,,76.5515,,,81678051.0,,,,,,,
Germany,DEU,1996,,,,,,,,,,76.7833,,,81914831.0,,,,,,,
Germany,DEU,1997,,,,,,,,,,77.2182,,,82034771.0,,,,,,,
Germany,DEU,1998,,,,,,,,,,77.5759,,,82047195.0,,,,,,,
Germany,DEU,1999,,,,,,,,,,77.7977,,,82100243.0,,,,,,,
Germany,DEU,2000,0.04,1.74,1416.0,65.82,173.5,35.53,1690.85,7165.92,7084.98,78.0563,36.4,13.81996,82211508.0,1.722386603101843e-05,8.006178405096279e-07,2.11041013868764e-06,4.321779379110769e-07,2.0567071948126776e-05,8.716443931426243e-05,8.617990561613344e-05
Germany,DEU,2001,0.05,1.67,1362.52,67.61,183.78,40.06,1653.97,6856.85,6777.21,78.4023,,,82349925.0,1.6545491692918967e-05,8.210086408700433e-07,2.231696021581076e-06,4.864606737650338e-07,2.008465702913512e-05,8.326479957328438e-05,8.229770701066212e-05
Germany,DEU,2002,0.05,1.33,1085.67,54.31,151.91,37.31,1329.21,6608.56,6542.7,78.4749,,,82488495.0,1.3161471790702449e-05,6.583948464570726e-07,1.8415901514508174e-06,4.5230550030037523e-07,1.6113883517937864e-05,8.011492996690024e-05,7.931651559408376e-05
Germany,DEU,2003,0.05,1.26,1021.72,50.35,151.08,43.1,1266.26,6716.83,6633.4004,78.5361,,,82534176.0,1.2379356643725382e-05,6.100503141874222e-07,1.8305144283502633e-06,5.222079154216067e-07,1.5342250463614007e-05,8.138240817961276e-05,8.037155904967174e-05
Germany,DEU,2004,0.05,1.15,931.02,45.97,143.66,43.69,1164.33,6428.7,6331.75,79.1186,,,82516260.0,1.1282867158545479e-05,5.57102321409138e-07,1.7409901999920984e-06,5.294714035754892e-07,1.4110309895286092e-05,7.790828134963945e-05,7.673336140052882e-05
Germany,DEU,2005,0.06,1.27,1031.73,53.26,166.88,51.17,1303.04,6764.55,6672.6,79.254,32.1,13.00788,82469422.0,1.2510455087220086e-05,6.458151240589512e-07,2.0235378877761504e-06,6.204723976360595e-07,1.5800280496691247e-05,8.20249473798907e-05,8.090998867434769e-05
Germany,DEU,2006,0.06,1.19,962.12,48.94,158.06,50.16,1219.28,6336.63,6235.95,79.5862,,,82376451.0,1.167955147764256e-05,5.941018265037904e-07,1.918752241462794e-06,6.089118842956708e-07,1.4801317429904816e-05,7.692283320144491e-05,7.570063925186581e-05
Germany,DEU,2007,0.07,1.27,1034.33,53.52,176.29,56.12,1320.27,6509.56,6415.59,79.7306,,,82266372.0,1.2572938065142826e-05,6.505695911811938e-07,2.1429169138515067e-06,6.821742424717598e-07,1.6048720368998403e-05,7.912783609808392e-05,7.798557106663218e-05
Germany,DEU,2008,0.08,1.46,1189.05,62.4,206.64,65.45,1523.54,6875.57,6774.04,79.8161,,,82110097.0,1.4481166670647094e-05,7.59955258608451e-07,2.5166210679302934e-06,7.971005076269731e-07,1.8554843504812814e-05,8.37359868177966e-05,8.249947628243577e-05
Germany,DEU,2009,0.08,1.36,1108.8,58.26,193.74,63.01,1423.82,6731.68,6614.1797,79.9151,,,81902307.0,1.353808019107447e-05,7.113352741089454e-07,2.3655011329534346e-06,7.693311984484149e-07,1.7384369893268086e-05,8.219157978053048e-05,8.075694009449575e-05
Germany,DEU,2010,0.07,1.27,1029.65,54.65,183.22,59.26,1326.78,6919.23,6753.4805,80.0814,28.3,12.41432,81776930.0,1.2590959332907216e-05,6.682813844931571e-07,2.240485183290691e-06,7.246542515107867e-07,1.6224380152201848e-05,8.461102660615897e-05,8.25841774691224e-05
Germany,DEU,2011,0.07,1.14,928.75,50.83,168.44,55.65,1203.66,6812.27,6644.6304,80.3549,,,80274983.0,1.156960693470343e-05,6.331985146605388e-07,2.0982875823218797e-06,6.932421275006685e-07,1.4994210587375646e-05,8.486168100465372e-05,8.2773364150074e-05
Germany,DEU,2012,0.07,1.16,949.19,52.18,173.34,57.85,1232.56,6927.75,6714.5303,80.5017,,,80425823.0,1.180205516827599e-05,6.487965936015351e-07,2.155277913662133e-06,7.192963384409507e-07,1.532542601398061e-05,8.613837871450815e-05,8.348724389180326e-05
Germany,DEU,2013,0.08,1.25,1020.51,57.82,190.48,62.14,1330.95,7709.56,7432.5195,80.454,,,80645605.0,1.2654254376292421e-05,7.16964055263768e-07,2.3619390046115966e-06,7.705317605342535e-07,1.650368919670204e-05,9.559801801970486e-05,9.216273472063357e-05
Germany,DEU,2014,0.08,1.3,1064.91,61.51,200.71,64.9,1392.04,7346.56,7121.44,80.9056,,,80982500.0,1.3149878060074708e-05,7.595468156700522e-07,2.478436699286883e-06,8.014077115426173e-07,1.718939277004291e-05,9.071787114500046e-05,8.793801129873737e-05
Germany,DEU,2015,0.09,1.41,1157.33,70.09,224.34,72.58,1524.35,7954.26,7633.5503,80.5658,24.9,12.14919,81686611.0,1.4167927715840726e-05,8.580353517175539e-07,2.7463497047270085e-06,8.88517703347982e-07,1.8660952894716123e-05,9.737532139752988e-05,9.344922266391979e-05
Germany,DEU,2016,0.1,1.56,1286.44,79.07,251.61,80.26,1697.37,8225.86,7850.08,80.8371,,,82348669.0,1.562186754955323e-05,9.601855252815318e-07,3.055422790136414e-06,9.746362749348142e-07,2.0611990705034953e-05,9.98906248260066e-05,9.532734524221636e-05
Germany,DEU,2017,0.09,1.4,1153.18,71.35,227.87,70.27,1522.67,7829.21,7343.87,80.9371,,,82657002.0,1.3951389139422213e-05,8.632057572085665e-07,2.756814238193638e-06,8.501397135115062e-07,1.8421548848335922e-05,9.471925923468649e-05,8.88475243754909e-05
Germany,DEU,2018,0.09,1.48,1228.8,77.31,241.37,75.22,1622.7,8053.24,7439.33,80.8747,22.5,,82905782.0,1.4821644164697704e-05,9.325043215924313e-07,2.9113771582300496e-06,9.072949821521496e-07,1.9572820626672337e-05,9.713725394930839e-05,8.973234219056037e-05
Germany,DEU,2019,0.09,1.48,1231.49,78.97,247.44,75.9,1633.81,7898.35,7215.88,81.1893,22.5,12.21997,83092962.0,1.4820629453551072e-05,9.503813331386598e-07,2.977869533643535e-06,9.134347623809584e-07,1.9662435429850243e-05,9.505438017722849e-05,8.684104918536904e-05
Germany,DEU,2020,0.09,1.42,1186.66,76.43,239.96,74.12,1577.17,8099.2,7354.32,81.0036,22.0,,83160871.0,1.4269451314428875e-05,9.190620430129936e-07,2.8854916635012157e-06,8.912845561706539e-07,1.8965289577113738e-05,9.739195733050944e-05,8.843486018803242e-05
Germany,DEU,2021,0.09,1.4,1164.48,74.35,234.02,74.89,1547.73,8095.34,7336.94,81.1059,,,83196078.0,1.3996813647874122e-05,8.936719348717375e-07,2.8128729818249367e-06,9.001626254545317e-07,1.8603400992051573e-05,9.730434648614085e-05,8.818853215652786e-05
Germany,DEU,2022,,,,,,,,,,80.5796,,,83797985.0,,,,,,,
Germany,DEU,2023,,,,,,,,,,81.3777,,,83280000.0,,,,,,,
Gibraltar,GIB,1960,,,,,,,,,,70.2091,,,21839.0,,,,,,,
Gibraltar,GIB,1961,,,,,,,,,,70.1648,,,21872.0,,,,,,,
Gibraltar,GIB,1962,,,,,,,,,,70.1735,,,22197.0,,,,,,,
Gibraltar,GIB,1963,,,,,,,,,,70.2493,,,22753.0,,,,,,,
Gibraltar,GIB,1964,,,,,,,,,,70.4382,,,23315.0,,,,,,,
Gibraltar,GIB,1965,,,,,,,,,,70.755,,,23878.0,,,,,,,
Gibraltar,GIB,1966,,,,,,,,,,71.178,,,24444.0,,,,,,,
Gibraltar,GIB,1967,,,,,,,,,,71.5404,,,25015.0,,,,,,,
Gibraltar,GIB,1968,,,,,,,,,,71.7092,,,25578.0,,,,,,,
Gibraltar,GIB,1969,,,,,,,,,,71.8119,,,26120.0,,,,,,,
Gibraltar,GIB,1970,,,,,,,,,,71.8882,,,26634.0,,,,,,,
Gibraltar,GIB,1971,,,,,,,,,,72.1031,,,27020.0,,,,,,,
Gibraltar,GIB,1972,,,,,,,,,,72.356,,,27290.0,,,,,,,
Gibraltar,GIB,1973,,,,,,,,,,72.707,,,27537.0,,,,,,,
Gibraltar,GIB,1974,,,,,,,,,,73.0526,,,27755.0,,,,,,,
Gibraltar,GIB,1975,,,,,,,,,,73.3215,,,27951.0,,,,,,,
Gibraltar,GIB,1976,,,,,,,,,,73.4429,,,28134.0,,,,,,,
Gibraltar,GIB,1977,,,,,,,,,,73.479,,,28300.0,,,,,,,
Gibraltar,GIB,1978,,,,,,,,,,73.5124,,,28446.0,,,,,,,
Gibraltar,GIB,1979,,,,,,,,,,73.5853,,,28575.0,,,,,,,
Gibraltar,GIB,1980,,,,,,,,,,73.7548,,,28675.0,,,,,,,
Gibraltar,GIB,1981,,,,,,,,,,73.9989,,,28740.0,,,,,,,
Gibraltar,GIB,1982,,,,,,,,,,74.325,,,28765.0,,,,,,,
Gibraltar,GIB,1983,,,,,,,,,,74.613,,,28733.0,,,,,,,
Gibraltar,GIB,1984,,,,,,,,,,74.9349,,,28643.0,,,,,,,
Gibraltar,GIB,1985,,,,,,,,,,75.2316,,,28512.0,,,,,,,
Gibraltar,GIB,1986,,,,,,,,,,75.5571,,,28328.0,,,,,,,
Gibraltar,GIB,1987,,,,,,,,,,75.8713,,,28096.0,,,,,,,
Gibraltar,GIB,1988,,,,,,,,,,76.1795,,,27839.0,,,,,,,
Gibraltar,GIB,1989,,,,,,,,,,76.4744,,,27544.0,,,,,,,
Gibraltar,GIB,1990,,,,,,,,,,76.8143,,,27200.0,,,,,,,
Gibraltar,GIB,1991,,,,,,,,,,77.1177,,,26898.0,,,,,,,
Gibraltar,GIB,1992,,,,,,,,,,77.412,,,26878.0,,,,,,,
Gibraltar,GIB,1993,,,,,,,,,,77.7223,,,27070.0,,,,,,,
Gibraltar,GIB,1994,,,,,,,,,,78.0515,,,27239.0,,,,,,,
Gibraltar,GIB,1995,,,,,,,,,,78.345,,,27377.0,,,,,,,
Gibraltar,GIB,1996,,,,,,,,,,78.6957,,,27487.0,,,,,,,
Gibraltar,GIB,1997,,,,,,,,,,79.0973,,,27582.0,,,,,,,
Gibraltar,GIB,1998,,,,,,,,,,79.4765,,,27650.0,,,,,,,
Gibraltar,GIB,1999,,,,,,,,,,79.8124,,,27692.0,,,,,,,
Gibraltar,GIB,2000,,,,,,,,,,80.1446,,,27709.0,,,,,,,
Gibraltar,GIB,2001,,,,,,,,,,80.4187,,,27657.0,,,,,,,
Gibraltar,GIB,2002,,,,,,,,,,80.5898,,,27831.0,,,,,,,
Gibraltar,GIB,2003,,,,,,,,,,80.7126,,,28274.0,,,,,,,
Gibraltar,GIB,2004,,,,,,,,,,80.8559,,,28715.0,,,,,,,
Gibraltar,GIB,2005,,,,,,,,,,80.9906,,,29163.0,,,,,,,
Gibraltar,GIB,2006,,,,,,,,,,81.1033,,,29594.0,,,,,,,
Gibraltar,GIB,2007,,,,,,,,,,81.2695,,,30006.0,,,,,,,
Gibraltar,GIB,2008,,,,,,,,,,81.5414,,,30413.0,,,,,,,
Gibraltar,GIB,2009,,,,,,,,,,81.8073,,,30823.0,,,,,,,
Gibraltar,GIB,2010,,,,,,,,,,82.0797,,,31248.0,,,,,,,
Gibraltar,GIB,2011,,,,,,,,,,82.3334,,,31660.0,,,,,,,
Gibraltar,GIB,2012,,,,,,,,,,82.5267,,,32029.0,,,,,,,
Gibraltar,GIB,2013,,,,,,,,,,82.5861,,,32407.0,,,,,,,
Gibraltar,GIB,2014,,,,,,,,,,82.6444,,,32813.0,,,,,,,
Gibraltar,GIB,2015,,,,,,,,,,82.6682,,,33193.0,,,,,,,
Gibraltar,GIB,2016,,,,,,,,,,82.741,,,33658.0,,,,,,,
Gibraltar,GIB,2017,,,,,,,,,,82.8576,,,34245.0,,,,,,,
Gibraltar,GIB,2018,,,,,,,,,,83.0279,,,34854.0,,,,,,,
Gibraltar,GIB,2019,,,,,,,,,,83.1834,,,35494.0,,,,,,,
Gibraltar,GIB,2020,,,,,,,,,,83.0698,,,36173.0,,,,,,,
Gibraltar,GIB,2021,,,,,,,,,,80.2743,,,36858.0,,,,,,,
Gibraltar,GIB,2022,,,,,,,,,,83.5167,,,37609.0,,,,,,,
Gibraltar,GIB,2023,,,,,,,,,,83.553,,,38471.0,,,,,,,
Greece,GRC,1960,,,,,,,,,,70.5236,,,8331725.0,,,,,,,
Greece,GRC,1961,,,,,,,,,,70.3855,,,8398050.0,,,,,,,
Greece,GRC,1962,,,,,,,,,,70.3143,,,8448233.0,,,,,,,
Greece,GRC,1963,,,,,,,,,,70.6473,,,8479625.0,,,,,,,
Greece,GRC,1964,,,,,,,,,,70.5313,,,8510429.0,,,,,,,
Greece,GRC,1965,,,,,,,,,,71.4608,,,8550333.0,,,,,,,
Greece,GRC,1966,,,,,,,,,,71.8588,,,8613651.0,,,,,,,
Greece,GRC,1967,,,,,,,,,,71.3891,,,8684088.0,,,,,,,
Greece,GRC,1968,,,,,,,,,,71.4658,,,8740765.0,,,,,,,
Greece,GRC,1969,,,,,,,,,,72.0603,,,8772764.0,,,,,,,
Greece,GRC,1970,,,,,,,,,,72.7479,,,8792806.0,,,,,,,
Greece,GRC,1971,,,,,,,,,,72.939,,,8831036.0,,,,,,,
Greece,GRC,1972,,,,,,,,,,72.7238,,,8888628.0,,,,,,,
Greece,GRC,1973,,,,,,,,,,72.9757,,,8929086.0,,,,,,,
Greece,GRC,1974,,,,,,,,,,73.4724,,,8962022.0,,,,,,,
Greece,GRC,1975,,,,,,,,,,73.4734,,,9046541.0,,,,,,,
Greece,GRC,1976,,,,,,,,,,73.7477,,,9188150.0,,,,,,,
Greece,GRC,1977,,,,,,,,,,73.7515,,,9308479.0,,,,,,,
Greece,GRC,1978,,,,,,,,,,74.4411,,,9429959.0,,,,,,,
Greece,GRC,1979,,,,,,,,,,74.6714,,,9548258.0,,,,,,,
Greece,GRC,1980,,,,,,,,,,74.4811,,,9642505.0,,,,,,,
Greece,GRC,1981,,,,,,,,,,74.9087,,,9729350.0,,,,,,,
Greece,GRC,1982,,,,,,,,,,75.2082,,,9789513.0,,,,,,,
Greece,GRC,1983,,,,,,,,,,75.4972,,,9846627.0,,,,,,,
Greece,GRC,1984,,,,,,,,,,75.7849,,,9895801.0,,,,,,,
Greece,GRC,1985,,,,,,,,,,76.14,,,9934300.0,,,,,,,
Greece,GRC,1986,,,,,,,,,,76.5361,,,9967213.0,,,,,,,
Greece,GRC,1987,,,,,,,,,,76.1047,,,10000595.0,,,,,,,
Greece,GRC,1988,,,,,,,,,,77.0015,,,10036983.0,,,,,,,
Greece,GRC,1989,,,,,,,,,,77.1329,,,10089498.0,,,,,,,
Greece,GRC,1990,,,,,,,,,,77.2986,,,10196792.0,,,,,,,
Greece,GRC,1991,,,,,,,,,,77.386,,,10319927.0,,,,,,,
Greece,GRC,1992,,,,,,,,,,77.3061,,,10399061.0,,,,,,,
Greece,GRC,1993,,,,,,,,,,77.691,,,10460415.0,,,,,,,
Greece,GRC,1994,,,,,,,,,,77.8579,,,10512922.0,,,,,,,
