Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.011834364302,18.2844280812214,18.5563541818905,20.0794501920159,22.7484705961762,24.907236708059,27.2526984763499,33.1086485675202,34.9947509845975,35.2156057614695,41.0287417910732,43.9053507044381,44.7349789825239,50.9260389504588,52.6125580707065,54.1374844058869,56.573786458538,55.3909411886423,56.3312737772133,58.4245823350532,61.1891692469712,70.0846718466618,,,
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.42074585,371.98947144,356.13839722,370.92379761,391.91143799,459.89138794,536.68743896,560.90765381,562.85314941,646.33703613,655.11743164,826.34002686,959.83081055,1059.09423828,1230.84533691,1198.33630371,1243.94177246,1261.1652832,1291.12866211,1279.6907959,1355.71655273,1441.9987793,,,
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61430931,15.85929585,17.47236824,23.6236248,30.63433456,38.71856689,57.64347458,84.978302,85.98817444,83.10632324,76.49365234,83.55038452,79.18972778,102.35591125,93.15203094,98.24565125,93.67060852,71.14331818,35.53091431,35.51281357,23.34439278,21.58010864,,,
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99825287,24.10787964,27.20366478,36.11049652,43.03009415,36.86376953,39.08563995,41.32680893,49.78118515,50.8613205,51.81986618,58.30465698,56.95115662,61.02893066,62.2051239,54.20389557,54.93520355,57.67406845,65.77828217,65.75260925,76.77999878,71.22032928,,,
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.42596436,689.14746094,744.0791626,833.35437012,848.58184814,892.4286499,972.19573975,1100.99316406,1278.4921875,1316.83496094,1487.37902832,1670.38220215,1824.97924805,2069.36743164,2188.33520508,2279.01708984,2450.90136719,2599.30004883,2641.50634766,2826.01000977,3367.7565918,3969.89086914,,,
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.13489151,61.4104805,77.6619339,54.08104324,65.09461212,89.11562347,87.39896393,88.28649902,74.60315704,92.104599,73.04418945,95.24793243,101.76835632,101.10624695,109.27742004,94.91165924,96.68874359,94.76846313,92.47520447,103.72428894,106.61138153,106.34587097,,,
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.18489456,18.7846756,22.93144798,21.89597321,22.70127487,26.26749039,29.28122711,30.97717667,36.24853897,37.96392822,36.55500031,47.91463089,50.08378601,81.8790741,138.29064941,114.16482544,81.37689209,45.5368042,43.07834244,46.25284195,46.01692963,43.1619873,,,
El Salvador,SLV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.13145447,161.76152039,166.12776184,170.78582764,184.88005066,223.97184753,230.50076294,238.63465881,251.8334198,255.38142395,268.66708374,293.3677063,298.72540283,321.82662964,312.86746216,329.44250488,337.27490234,335.73712158,345.05181885,377.02557373,354.48699951,442.21374512,,,
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.5703125,2214.66992188,2440.29370117,2868.36132813,2958.65527344,3132.23461914,3672.22583008,4235.84814453,4110.07666016,3695.15039063,4504.63085938,4353.61474609,4154.9296875,4161.48681641,3564.85253906,3656.28491211,3706.97045898,4012.65405273,3854.09521484,3842.77392578,4131.94189453,,,
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47926331,112.19808197,173.26339722,230.08865356,274.45532227,307.54705811,371.50604248,547.22723389,671.88702393,575.262146,545.33380127,618.89422607,559.90539551,627.53302002,608.85858154,491.25177002,486.42944336,515.84588623,617.08679199,641.02966309,670.19439697,919.16790771,,,
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3003291730359,30.6730588732012,29.5201475868779,43.3845158968777,52.0107984529396,58.324136385159,64.8907991311589,71.8652441956234,76.7308246708044,76.4766473725138,86.4703227653391,94.1430799765953,93.3709585270065,95.3673544483287,92.8215829518487,84.66390131696,77.8593326144395,79.7007544183024,79.2532431725993,78.5850607783159,74.8374355241909,84.8039668996982,,,
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0063858,30.23945427,34.9889183,47.67607498,32.67995834,,,
Sub-Saharan Africa,SSF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3401013470095,30.7157635196033,29.5612266330794,43.4295751591665,52.059880959048,58.3729585358857,64.9400755584508,71.9059574216437,76.7643538715994,76.5030860189556,86.5100312930803,94.1811061269019,93.4194758063369,95.4136980987014,92.8738867573457,84.7142684888399,77.9199275627924,79.7598190992952,79.3156102809985,78.6451299520016,74.8978169044053,84.8571921328876,,,
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.516376253838,282.404775202315,318.531392479244,367.719469770164,419.872995484137,463.530528236464,491.490802620585,567.538421261543,626.602474303039,598.336277270851,605.147410818528,640.035562069083,635.376200159276,671.062029805482,699.345792631718,660.655815946867,687.056697133258,742.208980526379,792.268353222921,806.769130569997,840.324088868708,962.978253174452,,,
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13910675,53.05221176,57.02854919,78.68141174,79.00400543,89.38618469,66.81880188,69.87314606,77.46207428,76.35579681,74.38393402,84.74559784,86.12266541,124.09713745,118.93055725,84.50744629,109.2252121,116.49388123,108.28024292,106.26776123,158.96191406,186.10397339,,,
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.08009338,91.58084106,158.49476624,167.7593689,213.90290833,243.13224792,315.47039795,310.97351074,336.31820679,382.56048584,402.40924072,378.1517334,409.34564209,438.41192627,445.3576355,517.38494873,341.91546631,325.37649536,450.16079712,611.95446777,464.22265625,298.93280029,,,
Slovakia,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,212,254,344,512,601,729,1029,1252,1320,1297,1352,1319,1370,1289,1109,1176,1189,1300,1342,1394,1685,,,
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,826,945,1203,1369,1449,1542,1796,2179,2125,2017,2148,1975,2055,2062,1776,1835,1925,2170,2219,2417,2775,2608,,
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,2156,2459,3110,3488,3548,3765,4310,4628,4136,4416,6351,6254,6697,6606,5599,5681,5838,6005,5653,6003,6901,5980,,
Eswatini,SWZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.74626923,76.11361694,75.27822876,132.39044189,177.11592102,218.70697021,238.984375,253.80125427,267.72537231,282.30490112,346.70117188,369.37054443,343.8296814,306.57077026,285.05142212,252.67782593,227.801651,267.07046509,266.45422363,274.94509888,222.53158569,279.91430664,,,
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.08279419,384.13986206,368.28140259,429.45440674,485.71817017,499.62393188,513.20196533,450.61437988,390.29763794,329.66345215,472.47903442,484.18115234,599.81970215,583.38354492,650.09362793,623.9987793,735.57043457,736.65460205,784.73242188,769.74798584,781.51965332,718.49005127,,,
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.56182098,58.60890198,63.64098358,60.61154175,60.79922104,62.79922867,64.36579895,72.40921021,83.15718079,87.92034149,88.68951416,74.85932159,63.13696671,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38308048,12.00212383,18.5837326,18.59137535,28.63477135,32.28604889,34.9785614,35.18187714,38.15471268,36.02885056,36.498703,38.68487549,37.49700546,39.97917175,43.6758728,35.03440857,33.10380936,31.06099701,32.30886459,31.30481529,35.72977829,35.63117981,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.553769212879,39.6955107723904,44.2591288242734,50.5474417861604,56.8502657030713,65.3021237824044,74.8923059369804,89.5579075102835,116.99009609543,138.968500184332,160.89777927272,200.951909032998,234.245177613088,264.687151579023,288.264365274417,308.113543937546,313.402195634027,343.635342009364,389.520577638627,415.735550928644,447.352893792068,515.074329156293,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.995241162684,114.759007391057,134.294559996562,162.781803966971,203.360994946374,253.447974349827,304.789220967618,387.134238617121,487.820049490741,421.237574886201,455.524515382112,506.905687304321,532.253496024452,566.759980097513,536.760920877509,417.800381712335,407.387989797111,456.319713556444,475.334028623699,502.040610917792,553.857777476084,658.084518929182,,,
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22799778,11.21350384,12.65094852,15.46995354,16.90148544,17.79439926,18.60928154,22.96606827,27.6753788,29.0416832,31.36204338,35.2552681,36.26974869,40.56192398,43.02396011,37.41205215,51.94157028,52.88779449,53.81824493,50.15758133,54.17138672,54.14671707,,,
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.15243912,57.19501495,69.73505402,76.2408905,83.09568024,90.88136292,103.64756012,125.62582397,149.71322632,150.35655212,169.38200378,192.56607056,202.52087402,208.60844421,214.52433777,219.91911316,230.60774231,247.99453735,275.67111206,289.17828369,305.08792114,364.36968994,,,
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,8,11,15,17,20,29,41,39,42,49,57,68,74,64,56,58,60,62,70,73,,,
Turkmenistan,TKM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.74879456,121.89750671,130.00967407,204.33622742,311.54873657,335.87945557,363.31265259,273.25195313,247.2456665,187.76727295,214.1880188,267.01419067,307.66137695,363.10922241,422.53189087,390.99450684,408.19976807,461.36679077,457.06945801,488.62384033,483.79559326,565.25927734,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.481507973972,275.232495495791,235.903283554225,246.692415950582,280.658016537299,337.753698261477,393.303117774178,466.938496716927,537.394612199476,531.338862380545,634.788296337679,721.864210169903,723.194741611383,754.307989246872,755.887893536792,671.473315189167,642.35310530906,728.307523153459,667.744845182599,649.269214578743,585.855186727218,654.372594355875,,,
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0262661,19.86405373,25.16798592,27.39763641,30.08575439,43.2732811,49.87024689,52.4311409,64.27597809,71.29358673,102.54529572,92.87577057,101.42063141,92.97782898,86.74957275,78.94738007,79.26290131,120.86974335,134.9980011,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9514866366912,83.6195252850531,84.6515272835189,81.6827514015673,93.8590067629766,105.52806238431,118.314861999392,143.820137330146,176.09191864759,196.527720736349,218.50633031504,247.735356059208,256.095008716166,245.665439211911,245.298820769128,235.64976868279,261.42303494088,255.371176312841,267.493873334615,247.460042991091,233.92214510431,257.151995152611,,,
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43399048,55.31956482,62.69612503,68.08676147,102.73557281,108.33146667,149.31607056,134.67384338,191.0229187,117.48226929,166.60621643,155.88771057,207.00796509,163.80981445,202.63577271,169.94888306,191.9367218,212.57102966,219.28793335,229.94410706,246.840271,279.24603271,,,
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.011834364302,18.2844280812214,18.5563541818905,20.0794501920159,22.7484705961762,24.907236708059,27.2526984763499,33.1086485675202,34.9947509845975,35.2156057614695,41.0287417910732,43.9053507044381,44.7349789825239,50.9260389504588,52.6125580707065,54.1374844058869,56.573786458538,55.3909411886423,56.3312737772133,58.4245823350532,61.1891692469712,70.0846718466618,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3401013470095,30.7157635196033,29.5612266330794,43.4295751591665,52.059880959048,58.3729585358857,64.9400755584508,71.9059574216437,76.7643538715994,76.5030860189556,86.5100312930803,94.1811061269019,93.4194758063369,95.4136980987014,92.8738867573457,84.7142684888399,77.9199275627924,79.7598190992952,79.3156102809985,78.6451299520016,74.8978169044053,84.8571921328876,,,
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.67974854,270.07980347,321.00622559,354.66384888,426.36782837,523.75091553,561.19958496,657.96405029,740.36676025,764.35394287,811.32800293,857.57232666,878.45526123,951.98162842,990.25134277,1039.05749512,1041.01623535,1058.94311523,1055.90356445,1071.89624023,1045.72900391,1125.39733887,,,
Tunisia,TUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.57323456,112.57370758,123.12686157,147.14959717,165.22702026,167.6730957,176.48648071,199.6681366,227.52876282,228.4881897,237.90208435,267.08099365,266.30584717,280.64221191,283.7175293,246.10754395,237.1728363,220.80870056,212.39416504,209.52612305,246.5980835,265.46484375,,,
Turkiye,TUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,152,184,236,296,361,412,506,564,494,533,526,520,547,520,447,460,437,388,397,395,441,,,
Tuvalu,TUV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9498291,268.19760132,217.82833862,289.56884766,230.17105103,244.12539673,294.79556274,294.89035034,314.00231934,330.92410278,476.28549194,516.60144043,492.8399353,507.15719604,522.53997803,457.81326294,714.24078369,1014.10552979,820.4006958,1109.26647949,879.4911499,1070.95751953,,,
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25793076,15.08091736,16.92565536,20.26038742,23.29498863,27.53238869,35.36390686,35.99416351,36.01263428,33.38547516,36.89682007,37.43364334,41.63511276,43.09357452,39.47782898,32.90985107,36.26340103,38.65550995,40.83135605,39.5618248,31.39298439,37.15989685,,,
Uganda,UGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41194344,15.98436737,15.7368412,14.2323103,18.61294365,25.88375473,31.62604523,36.13018799,40.08214951,44.42161942,51.96447372,55.3051796,55.14218903,53.0015564,51.04053879,40.15630341,39.13254166,31.47759247,32.99159622,33.40487289,36.87842941,43.44807434,,,
Ukraine,UKR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,53,69,85,116,148,186,216,169,203,244,276,281,213,158,157,187,221,247,270,368,,,
Upper middle income,UMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5247031032187,97.3336877432924,94.6239919666276,105.907609061186,122.766097123813,145.214907161132,167.487315435721,201.095884394081,241.625466479668,256.503772845312,300.074207049997,353.519515232595,377.87081968977,404.490644240321,419.669872684111,410.225713011126,408.229153875495,450.135140024267,477.07647994998,489.99078371672,498.450911892494,566.831486307326,,,
Uruguay,URY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.67926025,673.92993164,432.80075073,380.19338989,372.46127319,441.00134277,495.71600342,572.52435303,803.44226074,817.64227295,1032.65795898,1232.04626465,1332.7512207,1500.72717285,1480.01989746,1410.3215332,1454.54711914,1655.83239746,1697.01452637,1677.09790039,1427.14025879,1620.32641602,,,
United States,USA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533.82617188,4881.20751953,5304.52001953,5708.55175781,6047.81835938,6404.18603516,6779.22753906,7132.44677734,7347.45458984,7602.74560547,7833.04492188,8021.59326172,8274.37207031,8433.69824219,8828.4765625,9248.93457031,9599.890625,9902.81835938,10280.52636719,10658.39746094,11758.42480469,12012.24121094,12473.79101563,,
Uzbekistan,UZB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,24,25,28,32,38,46,61,71,92,109,127,140,118,132,129,93,82,99,121,157,,,
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.57020569,162.7335968,175.32115173,178.18965149,188.8163147,198.34997559,210.94276428,245.88890076,257.7953186,266.22644043,283.59768677,277.79837036,300.58456421,301.93356323,301.07556152,303.9425354,314.80490112,338.26269531,357.32647705,369.37362671,402.05984497,448.31021118,,,
Venezuela, RB,VEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.32095337,113.2855072,152.75830078,160.09840393,,,
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.57923889,24.96311378,21.37000656,24.29984856,31.21098709,38.00711441,45.87312698,53.68240356,64.11656189,69.80870819,85.4039917,97.18331909,109.55066681,104.46191406,120.02687836,122.27213287,134.44548035,149.30879211,164.23649597,173.64949036,154.23510742,172.55297852,,,
Vanuatu,VUT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8312645,44.34126282,50.72472382,53.21016693,60.82519913,59.98478699,65.47128296,70.28305054,79.23954773,80.40415955,96.36509705,110.27568817,114.38260651,126.3875351,104.33917236,114.26020813,80.8219223,83.77519226,102.07511902,101.97441101,116.55925751,133.15092468,,,
World,WLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.151227721131,487.224626795239,517.608163645697,582.020572644032,639.657644443753,678.490777610277,719.816171008334,787.437624227907,853.460480750041,863.448359805768,900.292504095908,974.242120522382,982.459055262908,996.959581603991,1020.43373317704,978.868173937148,1001.53611838506,1038.89380997207,1081.42977704581,1099.28235354498,1174.4501653598,1260.35786733176,,,
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.69736862,55.38201141,71.57524872,81.08128357,103.41331482,120.18282318,132.24249268,146.50878906,155.51965332,170.96871948,183.86772156,210.11923218,195.39874268,245.2074585,245.94456482,238.09069824,235.73020935,218.37336731,198.34815979,240.10105896,252.84034729,263.88595581,,,
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen, Rep.,YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13679314,25.45506668,26.28294373,33.58860016,36.898983,40.90756226,48.03204346,55.67542648,66.46580505,62.60401154,64.44327545,61.27024841,70.12895966,74.30075836,75.41601563,63.30020905,,,,,,,,,
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.82832336,204.25814819,180.86155701,288.37631226,365.53488159,404.39968872,422.18884277,460.02288818,446.90435791,492.94265747,628.12860107,694.10058594,654.25469971,602.6763916,547.83441162,499.36334229,463.34463501,536.77722168,570.09777832,551.4352417,492.20724487,583.67108154,,,
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19319344,19.4038105,23.50069427,27.11714554,30.49891281,45.59496307,59.4561615,51.91783524,62.25917435,59.36890793,58.39817047,65.0934906,69.96878815,84.19036102,66.04714203,57.92047501,55.87984467,71.52032471,70.36667633,85.64040375,60.4353447,75.3394928,,,
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24945831,87.49465179,89.26095581,100.13693237,114.44429779,105.09803009,106.18969727,92.25428772,114.63294983,54.80850601,50.67650986,62.73724365,,,
